setTag,title,authors,datePublished,language,journalName
COVID-19,Sin rey filósofo ante el Covid-19.,"Martínez, Ángel Campos",2020-04-01,Spanish,Catoblepas
COVID-19,Chloroquin gegen Corona?,,2020-04-01,English,Chemie in unserer Zeit
COVID-19,A Novel Coronavirus (COVID-19) Outbreak: A Call for Action.,"Zhang, Yi. Xu, Jiuyang. Li, Hui. Cao, Bin",2020-04-01,English,CHEST
COVID-19,新冠肺炎疫情背景下丧亲者 哀伤反应特点及哀伤咨询工作建议.,徐洁. 何丽. 王建平,2020-04-01,Chinese,Chinese Mental Health Journal / Zhongguo Xinli Weisheng Zazhi
COVID-19,Coronavirus COVID-19 impacts to dentistry and potential salivary diagnosis.,"Sabino-Silva, Robinson. Jardim, Ana Carolina Gomes. Siqueira, Walter L.",2020-04-01,English,Clinical Oral Investigations
COVID-19,HOW TO HELP YOUR PHYSICAL THERAPY BUSINESS SURVIVE CORONAVIRUS: And Build New (and Ongoing) Streams of Revenue.,"DAVIES, TOR",2020-04-01,English,Co-Kinetic Journal
COVID-19,COVID-19 and dental practice.,"Sandle, Tim",2020-04-01,English,Dental Nursing
COVID-19,"Suggestions for infection prevention and control in digestive endoscopy during current 2019-nCoV pneumonia outbreak in Wuhan, Hubei province, China.","Zhang, Yafei. Zhang, Xiaodan. Liu, Lan. Wang, Hongling. Zhao, Qiu",2020-04-01,English,Endoscopy
COVID-19,Reaction to Letter from Zhang et al.,"Siersema, Peter D.",2020-04-01,English,Endoscopy
COVID-19,What are our health expectations in a pandemic?,"Aslani, Parisa",2020-04-01,English,Health Expectations
COVID-19,Letter to the editor: Headline stress disorder caused by Netnews during the outbreak of COVID‐19.,"Dong, Mengyuan. Zheng, Jin",2020-04-01,English,Health Expectations
COVID-19,"Guidance for Cardiac Electrophysiology During the Coronavirus (COVID-19) Pandemic from the Heart Rhythm Society COVID-19 Task Force; Electrophysiology Section of the American College of Cardiology; and the Electrocardiography and Arrhythmias Committee of the Council on Clinical Cardiology, American Heart Association.","Lakkireddy, Dhanunjaya R. Chung, Mina K. Gopinathannair, Rakesh. Patton, Kristen K. Gluckman, Ty J. Turagam, Mohit. Cheung, Jim. Patel, Parin. Sotomonte, Juan. Lampert, Rachel. Han, Janet K. Rajagopalan, Bharath. Eckhardt, Lee. Joglar, Jose. Sandau, Kristin. Olshansky, Brian. Wan, Elaine. Noseworthy, Peter A. Leal, Miguel. Kaufman, Elizabeth",2020-04-01,English,Heart Rhythm
COVID-19,Indian society of anaesthesiologists (ISA national) advisory and position statement regarding COVID-19.,"Malhotra, Naveen. Joshi, Muralidhar. Datta, Rashmi. Bajwa, Sukhminder. Mehdiratta, Lalit",2020-04-01,English,Indian Journal of Anaesthesia
COVID-19,Peri-operative and critical care concerns in coronavirus pandemic.,"Bajwa, Sukhminder. Sarna, Rashi. Bawa, Chashamjot. Mehdiratta, Lalit",2020-04-01,English,Indian Journal of Anaesthesia
COVID-19,All eyes on Coronavirus--What do we need to know as ophthalmologists.,"Khanna, Rohit. Honavar, Santosh. Khanna, Rohit C. Honavar, Santosh G",2020-04-01,English,Indian Journal of Ophthalmology
COVID-19,Successful containment of COVID-19: the WHO-Report on the COVID-19 outbreak in China.,"Salzberger, Bernd. Glück, Thomas. Ehrenstein, Boris",2020-04-01,English,Infection
COVID-19,Full-genome evolutionary analysis of the novel corona virus (2019-nCoV) rejects the hypothesis of emergence as a result of a recent recombination event.,"Paraskevis, D.. Kostaki, E.G.. Magiorkinis, G.. Panayiotakopoulos, G.. Sourvinos, G.. Tsiodras, S.",2020-04-01,English,"Infection, Genetics & Evolution"
COVID-19,Novel coronavirus: From discovery to clinical diagnostics.,"Phan, Tung",2020-04-01,English,"Infection, Genetics & Evolution"
COVID-19,How to face the novel coronavirus infection during the 2019-2020 epidemic: the experience of Sichuan Provincial People's Hospital.,"Pan, Lingai. Wang, Li. Huang, Xiaobo",2020-04-01,English,Intensive Care Medicine
COVID-19,Intensive care during the coronavirus epidemic.,"Qiu, Haibo. Tong, Zhaohui. Ma, Penglin. Hu, Ming. Peng, Zhiyong. Wu, Wenjuan. Du, Bin. China Critical Care Clinical Trials Group (CCCCTG)",2020-04-01,English,Intensive Care Medicine
COVID-19,"The novel coronavirus (SARS-CoV-2) infections in China: prevention, control and challenges.","Zhang, Sheng. Diao, Meng Yuan. Duan, Liwei. Lin, Zhaofen. Chen, Dechang",2020-04-01,English,Intensive Care Medicine
COVID-19,"The 2019 coronavirus: Learning curves, lessons, and the weakest link.","Stein, Richard Albert",2020-04-01,English,International Journal of Clinical Practice
COVID-19,The Novel Coronavirus: A Bird's Eye View.,"Habibzadeh, Parham. Stoneman, Emily K.",2020-04-01,English,International Journal of Occupational & Environmental Medicine
COVID-19,Preparedness and Lessons Learned from the Novel Coronavirus Disease.,"Gudi, Sai Krishna. Tiwari, Komal Krishna",2020-04-01,English,International Journal of Occupational & Environmental Medicine
COVID-19,"An Invited Commentary on ""World Health Organization declares global emergency: A review of the 2019 novel Coronavirus (COVID-19)"": Emergency or new reality?","Purcell, Laura N.. Charles, Anthony G.",2020-04-01,English,International Journal of Surgery
COVID-19,"A commentary on ""World Health Organization declares global emergency: A review of the 2019 novel Coronavirus (COVID-19)"".","Shah, Syed Ghulam Sarwar. Farrow, Alexandra",2020-04-01,English,International Journal of Surgery
COVID-19,Is reporting many cases of COVID-19 in Iran due to strength or weakness of Iran's health system?,"Mounesan, Leila. Eybpoosh, Sana. Haghdoost, AliAkbar. Moradi, Ghobad. Mostafavi, Ehsan",2020-04-01,English,Iranian Journal of Microbiology
COVID-19,"How health anxiety influences responses to viral outbreaks like COVID-19: What all decision-makers, health authorities, and health care professionals need to know.","Asmundson, Gordon J.G.. Taylor, Steven",2020-04-01,English,Journal of Anxiety Disorders
COVID-19,"Rapid random access detection of the novel SARS-coronavirus-2 (SARS-CoV-2, previously 2019-nCoV) using an open access protocol for the Panther Fusion.","Cordes, Anne K.. Heim, Albert",2020-04-01,English,Journal of Clinical Virology
COVID-19,Economic and Monetary Union at twenty: a stocktaking of a tumultuous second decade: introduction.,"Howarth, David. Verdun, Amy",2020-04-01,English,Journal of European Integration
COVID-19,Analysis of angiotensin-converting enzyme 2 (ACE2) from different species sheds some light on cross-species receptor usage of a novel coronavirus 2019-nCoV.,"Li, Rui. Qiao, Songlin. Zhang, Gaiping",2020-04-01,English,Journal of Infection
COVID-19,Trend and forecasting of the COVID-19 outbreak in China.,"Li, Qiang. Feng, Wei. Quan, Ying-Hui",2020-04-01,English,Journal of Infection
COVID-19,A time delay dynamical model for outbreak of 2019-nCoV and the parameter identification.,"Chen, Yu. Cheng, Jin. Jiang, Yu. Liu, Keji",2020-04-01,English,Journal of Inverse & Ill-Posed Problems
COVID-19,An Open Letter to Members of the Nursing Education Community.,"Barton, Amy J.. Murray, Teri A.. Spurlock, Darrell R.",2020-04-01,English,Journal of Nursing Education
COVID-19,Cancer Patients and COVID-19.,"Shockney, Lillie D.",2020-04-01,English,Journal of Oncology Navigation & Survivorship
COVID-19,Palliative Care Pandemic Pack: a Specialist Palliative Care Service response to planning the COVID-19 pandemic.,"Ferguson, Lana. Barham, Deborah",2020-04-01,English,Journal of Pain & Symptom Management
COVID-19,The coronavirus (COVID-19) epidemic and patient safety.,"Elston, Dirk M.",2020-04-01,English,Journal of the American Academy of Dermatology
COVID-19,"COVID-19, syphilis and biologic therapies for psoriasis and psoriatic arthritis: A word of caution.","Kansal, Naveen Kumar",2020-04-01,English,Journal of the American Academy of Dermatology
COVID-19,Coronavirus (COVID-19) Outbreak: What the Department of Radiology Should Know.,"Kooraki, Soheil. Hosseiny, Melina. Myers, Lee. Gholamrezanezhad, Ali",2020-04-01,English,Journal of the American College of Radiology
COVID-19,Disseminated intravascular coagulation in patients with 2019‐nCoV pneumonia.,"Lillicrap, David",2020-04-01,English,Journal of Thrombosis & Haemostasis
COVID-19,Abnormal coagulation parameters are associated with poor prognosis in patients with novel coronavirus pneumonia.,"Tang, Ning. Li, Dengju. Wang, Xiong. Sun, Ziyong",2020-04-01,English,Journal of Thrombosis & Haemostasis
COVID-19,Receptor Recognition by the Novel Coronavirus from Wuhan: an Analysis Based on Decade-Long Structural Studies of SARS Coronavirus.,"Wan, Yushun. Jian Shang. Graham, Rachel. Baric, Ralph S.. Fang Li",2020-04-01,English,Journal of Virology
COVID-19,President's Pen.,"Carrico, Ruth",2020-04-01,English,Kentucky Nurse
COVID-19,"COVID-19, a pandemic or not?",The Lancet Infectious Diseases,2020-04-01,English,Lancet Infectious Diseases
COVID-19,The first Vietnamese case of COVID-19 acquired from China.,"Van Cuong, Le. Giang, Hoang Thi Nam. Linh, Le Khac. Shah, Jaffer. Van Sy, Le. Hung, Trinh Huu. Reda, Abdullah. Truong, Luong Ngoc. Tien, Do Xuan. Huy, Nguyen Tien",2020-04-01,English,Lancet Infectious Diseases
COVID-19,Asymptomatic cases in a family cluster with SARS-CoV-2 infection.,"Pan, Xingfei. Chen, Dexiong. Xia, Yong. Wu, Xinwei. Li, Tangsheng. Ou, Xueting. Zhou, Liyang. Liu, Jing",2020-04-01,English,Lancet Infectious Diseases
COVID-19,Viral load of SARS-CoV-2 in clinical samples.,"Pan, Yang. Zhang, Daitao. Yang, Peng. Poon, Leo L M. Wang, Quanyi",2020-04-01,English,Lancet Infectious Diseases
COVID-19,Correction to Lancet Infect Dis 2020; published online Feb 18. https://doi.org/10.1016/S1473-3099(20)30111-0.,,2020-04-01,English,Lancet Infectious Diseases
COVID-19,Guillain-Barré syndrome associated with SARS-CoV-2 infection: causality or coincidence?,"Zhao, Hua. Shen, Dingding. Zhou, Haiyan. Liu, Jun. Chen, Sheng",2020-04-01,English,Lancet Neurology
COVID-19,COVID-19: global consequences for oncology.,The Lancet Oncology,2020-04-01,English,Lancet Oncology
COVID-19,Risk of COVID-19 for patients with cancer.,"Xia, Yang. Jin, Rui. Zhao, Jing. Li, Wen. Shen, Huahao",2020-04-01,English,Lancet Oncology
COVID-19,Risk of COVID-19 for patients with cancer.,"Wang, Hanping. Zhang, Li",2020-04-01,English,Lancet Oncology
COVID-19,How to .... maintain a safe care home environment.,"Ashurst, Adrian",2020-04-01,English,Nursing & Residential Care
COVID-19,COVID-19 epidemic: Hospital-level response.,"Eghbali, Mohammad. Negarandeh, Reza. Froutan, Razieh",2020-04-01,English,Nursing Practice Today
COVID-19,A New Symptom of COVID-19: Loss of Taste and Smell.,"Gautier, Jean-François. Ravussin, Yann",2020-04-01,English,Obesity (19307381)
COVID-19,Obesity and its Implications for COVID-19 Mortality.,"Dietz, William. Santos-Burgoa, Carlos",2020-04-01,English,Obesity (19307381)
COVID-19,Weaponized Interdependence: China's Economic Statecraft and Social Penetration against Taiwan.,"Chang, Chia-Chien. Yang, Alan H.",2020-04-01,English,Orbis
COVID-19,COVID-19: Not a Simple Public Health Emergency.,"Stratton, Samuel J.",2020-04-01,English,Prehospital & Disaster Medicine
COVID-19,ASSP Provides Information on COVID-19 FOR OSH PROFESSIONALS.,,2020-04-01,English,Professional Safety
COVID-19,Let's Talk About Resilience.,"Hennessy Sr., Mike",2020-04-01,English,Psychiatric Times
COVID-19,"Resilience, Not Panic, in a Time of Pandemic.","Bursztajn, Harold J.",2020-04-01,English,Psychiatric Times
COVID-19,Public responses to the novel 2019 coronavirus (2019‐nCoV) in Japan: Mental health consequences and target populations.,"Shigemura, Jun. Ursano, Robert J.. Morganstein, Joshua C.. Kurosawa, Mie. Benedek, David M.",2020-04-01,English,Psychiatry & Clinical Neurosciences
COVID-19,The psychiatric impact of the novel coronavirus outbreak.,"Carvalho, Poliana Moreira de Medeiros. Moreira, Marcial Moreno. de Oliveira, Matheus Nogueira Arcanjo. Landim, José Marcondes Macedo. Neto, Modesto Leite Rolim",2020-04-01,English,Psychiatry Research
COVID-19,Emerging infectious diseases and outbreaks: implications for women's reproductive health and rights in resource-poor settings.,"Chattu, Vijay Kumar. Yaya, Sanni",2020-04-01,English,Reproductive Health
COVID-19,COVID-19 AS A TOOL OF INFORMATION CONFRONTATION: RUSSIA'S APPROACH.,"Sukhankin, Sergey",2020-04-01,English,School of Public Policy Publications
COVID-19,Physician Duties and Responsibilities in Pandemics.,"Holt, G. Richard",2020-04-01,English,Southern Medical Journal
COVID-19,Anesthesia Procedure of Emergency Operation for Patients with Suspected or Confirmed COVID-19.,"Wen, Xianjie. Li, Yiqun",2020-04-01,English,Surgical Infections
COVID-19,BVNA Regional CPD Events.,,2020-04-01,English,Veterinary Nursing Journal
COVID-19,"COVID-19 in a Designated Infectious Diseases Hospital Outside Hubei Province, China.",Cai Q. Huang D. Ou P. Yu H. Zhu Z. Xia Z. Su Y. Ma Z. Zhang Y. Li Z. He Q. Liu L. Fu Y. Chen J,2020-04-02,English,Allergy
COVID-19,An Epidemic in the Midst of a Pandemic: Opioid Use Disorder and COVID-19.,Alexander GC. Stoller KB. Haffajee RL. Saloner B,2020-04-02,English,Annals of internal medicine
COVID-19,Communication Skills in the Age of COVID-19.,Back A. Tulsky JA. Arnold RM,2020-04-02,English,Annals of internal medicine
COVID-19,When Epidemics Collide: Coronavirus Disease 2019 (COVID-19) and the Opioid Crisis.,Becker WC. Fiellin DA,2020-04-02,English,Annals of internal medicine
COVID-19,Collision of the COVID-19 and Addiction Epidemics.,Volkow ND,2020-04-02,English,Annals of internal medicine
COVID-19,"General practice, COVID-19 and living with uncertainty",Stone L,2020-04-02,English,Australian journal of general practice
COVID-19,Just the Facts: Protecting frontline clinicians during the COVID-19 pandemic.,Atkinson P. French J. Lang E. McColl T. Mazurik L,2020-04-02,English,CJEM
COVID-19,Laboratory diagnostics within a modular hospital at the time of Coronavirus disease 2019 (COVID-19) in Wuhan.,Yusong L. Duanliang P. Jia Y. Dunyan C. Hongbing J. Siyuan Y. Huanhuan C. Juan Z. Lyurong L,2020-04-02,English,Clinical chemistry and laboratory medicine
COVID-19,"Clinical Features and Short-term Outcomes of 102 Patients with Corona Virus Disease 2019 in Wuhan, China.",Cao J. Tu WJ. Cheng W. Yu L. Liu YK. Hu X. Liu Q,2020-04-02,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,The COVID-19 pandemic: we are all in this together.,Momplaisir F,2020-04-02,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,SARS-CoV-2 is not detectable in the vaginal fluid of women with severe COVID-19 infection.,Qiu L. Liu X. Xiao M. Xie J. Cao W. Liu Z. Morse A. Xie Y. Li T. Zhu L,2020-04-02,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,Gargle lavage as a safe and sensitive alternative to swab samples to diagnose COVID-19: a case report in Japan.,Saito M. Adachi E. Yamayoshi S. Koga M. Iwatsuki-Horimoto K. Kawaoka Y. Yotsuyanagi H,2020-04-02,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,"First Mildly Ill, Non-Hospitalized Case of Coronavirus Disease 2019 (COVID-19) Without Viral Transmission in the United States - Maricopa County, Arizona, 2020.",Scott SE. Zabel K. Collins J. Hobbs KC. Kretschmer MJ. Lach M. Turnbow K. Speck L. White JR. Maldonado K. Howard B. Fowler J. Singh S. Robinson S. Pompa AP. Chatham-Stephens K. Xie A. Cates J. Lindstrom S. Lu X. Rolfes MA. Flanagan M. Sunenshine R,2020-04-02,English,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America
COVID-19,Lessons from the Experience in Wuhan to Reduce Risk of COVID-19 Infection in Patients Undergoing Long-Term Hemodialysis.,Li J. Xu G,2020-04-02,English,Clinical journal of the American Society of Nephrology : CJASN
COVID-19,Diagnostic Value and Key Features of Computed Tomography in Coronavirus Disease 2019.,Li B. Li X. Wang Y. Han Y. Wang Y. Wang C. Zhang G. Jin J. Jia H. Fan F. Ma W. Liu H. Zhou Y,2020-04-02,English,Emerging microbes & infections
COVID-19,Vertical Transmission of Coronavirus Disease 19 (COVID-19) from Infected Pregnant Mothers to Neonates: A Review.,Karimi-Zarchi M. Neamatzadeh H. Dastgheib SA. Abbasi H. Mirjalili SR. Behforouz A. Ferdosian F. Bahrami R,2020-04-02,English,Fetal and pediatric pathology
COVID-19,Coronavirus disease 2019 (COVID-19): a clinical update.,Zhou M. Zhang X. Qu J,2020-04-02,English,Frontiers of medicine
